A1C,DFC,IPC,ITC,M1C,MFC,OFC,S1C,STC,V1C,VFC
0.0781065,0.1058375,0.1300465,0.1537605,1.0842755,0.047108,0.295638,0.8298865,0.446429,0.2089165,0.464608
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.064944,0,0,0,0
0.321193,0.5895185,0.377373,0.5280225,0.3458425,0.5333335,0.48266,0.3764455,0.3772105,0.519575,0.4182255
2.676782,2.302163,1.803393,2.389095,2.8436655,1.733322,2.6406295,1.995744,3.1138115,2.2821245,2.25203
0.0274385,0.1870985,0.323101,0.168508,0.1280785,0.036888,0.116143,0.0568935,0.0964455,0.1618255,0.04908
0.026856,0.0480495,0.056029,0.0256635,0.0123135,0,0,0.0423835,0.13946,0.1096785,0.0320815
0,0,0,0,0,0,0,0,0,0,0
15.0802935,15.4404005,12.5972155,13.59916,18.3733275,16.4027285,16.37105,15.968876,14.3990655,16.949343,15.814921
0,0,0,0,0,0,0,0,0,0,0
0.081536,0.287147,0.7300335,0.402777,0.4816605,0.167021,0.21619,0.0718875,0,0.265127,0.1006745
0,0,0.0065215,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.1939815,0,0.0707845,0.150506,0.18798,0,0.1842225,0,0.3030075,0.0429305
0,0.0098065,0,0,0,0.0279845,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.04434,0.147049,0.091643,0.1413645,0.0324075,0.471773,0.064313,0.1053515,0.034835,0.1084215,0.207362
0,0,0,0,0,0,0.015332,0,0,0.0679025,0
0.010141,0.002986,0.015519,0.004517,0.0073085,0,0.010135,0.0045945,0,0.0222905,0.001913
0,0,0,0,0,0,0,0,0,0,0
0,0.0229955,0,0,0,0.0401265,0,0.0203275,0.035131,0,0.002828
0.105009,0.1050795,0.087046,0.0888555,0.070267,0.0593255,0.052212,0.127346,0.088088,0.090946,0.1649255
0.0456275,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0.1272585,0,0,0.0484815,0.110457
0.196443,0.2321275,0,0.2935645,0.0486255,0.0648465,0,0.0746795,0.0567735,0.068629,0.1870375
0.090267,0.0222025,0.0226595,0.0601115,0,0.07859,0.030166,0.022005,0.0742165,0.0919395,0.036444
0.049513,0.0542885,0.080636,0.1036335,0.1533915,0.0966395,0.067589,0.158723,0.1193565,0.1298725,0.1085625
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.044549,0.209862,0.2144715,0,0.047771,0.0456275,0.106987,0,0.0519715,0,0.0550055
0,0,0,0,0,0,0,0,0,0,0
0,0,0.074599,0.022867,0.033232,0.031741,0,0.032159,0,0,0
1.18189,1.0092085,0.624006,0.8139825,1.683613,0.761694,0.8738805,1.665291,1.168056,1.543886,1.212268
0,0,0,0,0,0,0.0551855,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0560975,0.02469,0,0.007251,0.0879175,0.071288,0.043443,0.0740615,0.0491685,0.0571165,0.109121
0,0,0,0,0,0,0,0,0,0.041856,0
18.985683,16.7214365,19.36957,15.862473,15.205279,16.5062255,18.930204,17.5910385,16.1752575,16.609313,15.406905
0,0.087841,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.019788,0,0,0,0,0,0,0,0,0
51.7004105,56.836972,49.0283785,52.8156515,61.6783835,50.9151795,59.147021,53.802998,66.747014,61.6445385,56.289342
0.0563045,0.2112805,0.1626025,0.1901065,0.0815705,0.381829,0.4223915,0.326224,0.133481,0.2787425,0.1201955
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.021358,0,0.0405745,0,0,0,0.0366245,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.02958,0.0694485,0,0.007622,0.0317195,0,0,0.058072,0,0.0645605,0
0,0,0,0,0,0,0,0,0,0,0
16.2080665,20.0907835,18.0000635,13.9768615,16.0155625,16.7049695,22.7007435,17.150395,19.474557,19.7181435,20.228623
0,0,0,0,0,0,0,0,0,0,0
0.1069185,0,0,0,0,0,0,0,0,0,0
10.7961835,13.4680715,11.5946735,10.4045055,11.206189,14.5045075,14.374247,12.4251215,13.732918,10.486726,12.787813
0.12917,0.0988615,0.1819545,0.185948,0.165357,0.1929505,0.2654905,0.125033,0.0832345,0.1749005,0.124443
0,0,0,0,0.034908,0,0,0.0170145,0,0,0
0,0,0,0,0,0,0,0,0,0,0
2.716208,3.2748615,2.470486,2.709588,2.9847955,2.811524,4.001111,2.657246,3.3631475,3.6004495,3.466724
3.170554,3.9723985,4.43821,3.943214,4.8380465,6.2396975,3.06845,4.093379,2.149563,3.382725,4.4659465
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0.165597,0,0
0,0,0,0.057597,0,0.034032,0,0,0.0229505,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
5.090972,5.7288075,5.8082535,6.0126405,2.6904235,6.199768,4.655377,4.1409615,4.051668,5.0941085,5.97167
0.0618725,0.074773,0.079191,0.0298205,0.0882845,0.0398685,0.0659595,0.04379,0.080841,0.0123655,0.01875
3.321696,4.1417635,3.2031715,3.7958245,2.5534825,4.0721835,4.194224,3.3702125,2.9463415,3.0392795,3.1469775
0,0,0,0,0,0,0,0,0,0,0.033611
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.083728,0.05144,0,0.0386555,0,0.0226175,0,0,0.0463245,0.035125
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.02647,0.0299755,0.057305,0,0.034143,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0180525,0.0283475,0.043455,0.046939,0.0846675,0.0524705,0.051361,0.072116,0.0210605,0.117401,0.006928
0.096481,0,0.0433525,0.058818,0.1444865,0.0668335,0.0378195,0.2407115,0.014043,0.0729955,0.118409
0,0,0,0,0,0,0,0,0,0,0
0.8748545,0.6390905,0.8937475,0.886786,0.8871685,0.9347115,0.6592345,0.70252,0.409906,0.93477,0.603999
0,0,0,0,0,0,0,0,0,0,0
0.0158395,0.071358,0.0342255,0.060916,0.0383775,0.0469775,0.038768,0.036149,0.028407,0.0257535,0.021804
0,0,0,0,0,0,0,0,0,0,0
0.303018,0.566314,0.3048825,0.2184605,0.1248255,0.2427375,0.168101,0.2770945,0.286276,0.296059,0.2979465
0,0,0,0,0,0,0,0,0,0,0
0,0,0.0457735,0.0329625,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.0289145,0,0,0,0.037719,0.0360545,0,0.105929,0,0.030266
0.0374725,0.190524,0.030639,0.077066,0.1063315,0.1411155,0.1461665,0.137698,0.025235,0.08017,0.0450985
0,0,0,0,0,0.0262675,0,0.0775255,0,0,0
2.1278825,1.664501,2.36748,2.039159,1.83465,1.622678,1.537953,2.084827,2.761888,2.920274,1.635115
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0112495,0,0,0.0097805,0,0.0079255,0
0,0,0,0,0,0,0,0,0,0,0
1.8476345,1.908209,1.88323,1.7481785,4.8662565,2.2153995,2.135111,2.364169,2.1091655,2.7492525,3.0198395
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.082151,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.4701,0.4174105,0.3670265,0.5299865,0.6114035,0.673057,0.5167515,0.7709485,0.4911245,0.9870745,0.5284925
1.95419,2.188349,1.9296215,2.1477655,1.854493,2.073831,1.965648,1.8283425,2.0293635,1.704512,1.91634
0,0,0,0,0,0,0,0,0,0,0
0.041503,0.0122645,0.0683925,0.051609,0.031855,0.0343075,0.010228,0.0433655,0.12561,0.1132385,0.008586
0,0,0,0,0,0,0.0155855,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.067768,0,0,0,0,0,0,0,0,0
0.35053,0.3905275,0.285769,0.380145,0.6084925,0.43174,0.340345,0.5245345,0.6692885,0.191064,0.6833515
0,0.0256565,0,0.0189425,0.062971,0,0.0213975,0.02268,0,0.023691,0.035924
0,0,0,0.0108815,0,0,0,0,0,0,0
2.2043525,2.926579,3.4139415,2.566179,1.851018,2.7797975,1.976553,2.1928065,1.126649,1.716247,2.342055
0,0.1368155,0.0825955,0.0335985,0,0.039704,0.0210275,0.1611915,0.034761,0.1078895,0.031859
0,0,0,0.017437,0,0,0.074638,0.025206,0,0.3397315,0
0,0,0,0,0,0,0,0,0,0,0
1.6068895,0.877101,0.897953,1.804654,1.241913,2.972809,1.1323835,1.447538,1.1231835,0.882966,2.261486
0,0,0,0,0,0,0,0,0,0,0
0.026076,0.1213475,0,0.0674335,0.078714,0.263484,0.1804045,0,0,0.0837665,0.2207725
0,0,0,0,0,0,0,0,0,0,0
0.064343,0,0,0,0,0,0,0,0,0.071711,0
0,0,0,0,0,0,0,0,0,0,0
9.089078,8.3640935,7.948531,8.4123725,7.3451125,9.2446615,8.8341675,8.7802355,6.0522595,9.0662665,8.436544
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
37.4141495,42.1980225,34.600717,35.141824,37.246054,42.9233805,40.838924,36.9780225,38.3982565,35.1429575,41.9459995
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.1753165,0.029011,0.0444725,0.119878,0,0.037845,0,0.0977335,0.086214,0.0730665,0.091247
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0.069483,0,0,0
0.213906,0.1704235,0.250011,0.2148675,0.3118935,0.2057525,0.147044,0.1218355,0.0897475,0.1885845,0.4474385
2.607243,2.8036735,3.039648,2.6663045,4.2303425,3.459681,2.7560245,4.146577,2.3234815,3.124265,4.175698
1.652017,2.5379135,1.8309995,1.8921805,2.0459385,3.428235,2.4433545,1.9946565,0.9073795,1.6450835,2.114957
16.1776575,18.4288825,13.8486725,13.429973,16.5618115,15.0855215,20.469472,16.167344,18.538837,18.4316205,18.578967
0,0.0341505,0,0,0,0.0891,0,0,0,0.089194,0.071494
0.155832,0.076083,0.025946,0.18684,0.101106,0.062956,0.14745,0.0762825,0.098743,0.2371465,0.104145
0,0,0.0098795,0,0,0.0119045,0,0,0,0,0
0.102874,0,0.074016,0,0,0.0709445,0,0,0,0,0
7.889598,7.113265,7.7731545,9.2875935,17.8444145,4.452767,5.854394,11.624795,9.512808,9.940596,20.563978
0.600408,1.2002635,1.3549865,1.0726225,0.3208885,1.162885,0.662857,0.781928,0.2624455,0.9064605,0.9866715
0,0,0,0,0,0,0,0,0,0,0
0.502573,0.3957525,0.959124,0.8518735,0.4258995,0.654706,0.4862985,0.9656675,0.5010795,1.2131605,0.1335505
0,0,0,0,0,0,0,0.0158905,0,0.0195365,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.008475,0.047346,0,0,0,0,0
0.131286,0.2015785,0.0970665,0.2115925,0.225666,0.3077995,0.239754,0.3469215,0.07437,0.490853,0.4762845
0.0785195,0.1623715,0.094505,0.0555935,0.2540605,0.4534255,0.113685,0.4379525,0.0545425,0.3260665,0.1763235
0.492586,0.589446,0.380686,0.6057305,0.3849065,0.6355995,0.649245,0.598251,0.628214,0.5179065,0.4401905
0.061301,0.069758,0.0455465,0.056029,0.087928,0.0524825,0.097825,0.077503,0.0458345,0.109096,0.069991
0.0216225,0.044118,0.113875,0.038794,0,0.0941275,0,0.008548,0.043844,0,0.053396
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0.1373175,0,0,0.095203,0.146186,0,0,0,0
16.5372905,13.804978,14.749249,15.616489,13.9560285,14.1761885,15.9225905,17.754118,19.0107305,20.9333515,14.134808
0,0,0,0,0,0,0,0,0,0,0
0,0.017173,0,0,0.0260725,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0046765,0,0,0.0071045,0,0,0,0,0,0.0151255,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
3.871981,2.9692205,3.447746,3.0035915,3.2201555,3.7597405,4.02981,2.4639565,2.7916785,3.363343,4.436783
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1.828469,1.1553585,1.5420245,1.671065,0.778989,0.571282,0.74428,1.541308,1.6617885,2.7343755,0.9873135
0,0,0,0,0,0,0,0,0,0,0
0.549714,0.7122435,0.355121,0.5347365,0.7816835,0.5612175,0.7448245,0.638363,0.5756695,0.9564615,0.66015
0,0,0,0,0,0,0,0,0,0,0
0,0.06664,0,0,0,0,0,0,0,0,0
0.1341675,0.175327,0.170139,0.216447,0.2367245,0.0707745,0.483783,0.1155755,0.275706,0.283745,0.267371
13.024229,13.981638,13.773955,16.497021,15.428016,13.005064,12.1319625,13.1873775,19.457241,14.855926,13.4208905
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0281485,0.0269065,0,0,0,0
0.196307,0.329946,0.375395,0.2269955,0.4284035,0.4614155,0.3000965,0.2064165,0.0797165,0.2018275,0.204621
1.1855055,0.7861295,0.51775,0.753662,0.6804615,1.301713,1.114626,1.1030465,0.6783045,0.9852665,0.711588
0.0585585,0.0556035,0.121874,0.022321,0.044828,0.0413855,0.0673805,0.0473045,0.0138145,0.012835,0.0438165
0.030953,0.0707885,0.0260055,0.0305015,0.1210635,0.1002285,0.0197025,0.0578095,0,0.150161,0.1288535
2.649151,3.594596,3.8111145,2.6291755,3.239161,3.1554115,3.4270505,2.8674125,2.4823035,3.386412,3.5018665
0,0,0,0,0,0,0.0531515,0,0,0,0
0.498355,0.5832815,0.5051565,0.375702,0.708019,0.6080475,0.317517,0.552247,0.469145,0.4538205,0.603511
0,0.2175255,0.0593245,0,0,0,0.0543535,0.0576115,0.0497835,0,0.045627
0,0,0,0,0,0,0,0.1051805,0,0,0
6.8984915,6.65746,6.4995795,5.043678,6.698613,5.9693445,6.756948,6.150315,9.1317125,9.2915395,7.272298
7.119825,6.842057,5.1297855,9.836793,7.3178275,8.1018525,7.4142865,8.0769635,11.507327,10.7564785,8.604199
0.0512905,0,0,0.13712,0.0953925,0.1080255,0,0,0.094577,0,0
0,0,0.0442985,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.7744785,0.9091415,0.594616,0.8243275,0.935355,0.6673845,0.5057685,0.739436,0.3692815,0.7184225,0.6770755
0,0.0981285,0.0357935,0.0257755,0,0,0,0.0308605,0,0,0
0.006388,0,0,0,0.0067575,0,0,0,0.0074525,0,0
0,0,0,0,0,0,0,0,0,0,0
10.6616045,10.4213335,10.3069345,14.1368345,13.798335,6.837034,5.9591275,13.0713285,11.129355,12.434583,9.459892
0,0,0,0,0,0,0,0,0,0,0
0.9252605,0.941493,0.8505305,0.9939855,1.0237815,1.223311,1.133565,1.1953795,1.0146425,1.356466,0.9212625
0.0129885,0.0606935,0.030498,0,0.0271725,0.0448925,0.035871,0.048636,0.062194,0.0909375,0.013227
0.641186,0.412068,0.48099,0.2933245,0.3351365,0.494606,0.662685,0.291698,0.1936145,0.413239,0.283814
0.317662,0.462605,0.303039,0.3143015,0.355804,0.7994625,0.4146725,0.4562385,0.3770005,0.2291785,0.5013975
0,0,0,0,0.0094355,0.010685,0,0,0,0,0
0,0,0,0,0,0.0148015,0,0,0.0259175,0,0
0,0,0,0,0,0,0,0,0,0,0
0.6680685,0.676258,0.6901295,0.820708,0.668483,0.7644795,0.467412,0.985639,0.685345,0.9608745,0.631536
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0.0042925,0,0,0.0129215,0,0
0,0,0,0,0,0,0,0.080937,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.1018855,0.115575,0.157538,0.1889285,0.139023,0.142448,0.0684055,0.1420225,0.20612,0.160262,0.1242735
1.1364105,0.7305765,1.822337,0.167497,3.835356,0.607881,1.865678,0.986928,1.0608485,1.2480345,1.8675995
0,0,0.060305,0,0.0977075,0.1305255,0,0,0,0,0
3.0693775,3.3063885,3.6783195,3.8774115,2.776975,3.2161965,3.24577,3.296001,2.4956895,3.6313135,3.405789
0,0,0,0,0.046111,0,0,0,0,0,0
0,0.01038,0,0.051288,0,0.0006965,0.049277,0.071963,0.0103685,0,0.0441605
1.092834,0.334995,0.4444605,0.677766,0.582126,0.4504725,0.636007,0.9759955,0.7306135,1.10751,0.580167
0,0,0,0,0,0,0,0,0.0314395,0,0
0,0.001793,0,0,0,0,0,0,0.0071675,0,0
0,0,0,0,0,0,0,0,0,0,0
0.149134,0.415101,0.1577005,0.722944,0.034382,0.8919605,0.222101,0.134169,0.214025,0.0491815,0.2379135
0,0,0,0,0,0,0,0,0,0,0
2.4756155,2.630384,1.9269475,2.410928,1.974733,2.971261,2.160409,2.075718,1.5565805,2.6263135,2.1440975
99.444489,75.8893285,89.1994245,66.736381,84.068119,68.3091845,98.194159,85.5067665,87.958652,99.9954615,62.544957
0.007224,0,0,0,0.0094375,0,0,0,0,0.0052205,0.0065965
0.433916,0.234628,0.36104,0.4366425,0.1434475,0.2389625,0.2919645,0.437519,0.428595,0.217446,0.182474
1.720429,0.9898705,1.4839405,1.234552,0.9996045,0.750819,0.671614,1.212115,1.42542,2.3498795,1.1582785
0,0,0,0,0,0,0,0,0,0,0
0.0515365,0,0,0,0,0,0.051877,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0109285,0
0.0347445,0.028534,0.023841,0.031545,0.0221935,0.02876,0.02991,0.0446825,0.0359705,0.0420125,0.024895
12.4640465,13.1974655,12.7029555,13.659796,14.5345455,10.976296,13.2279045,13.06803,18.476087,16.909101,13.924822
0,0,0,0,0,0,0,0,0,0,0
0.0844785,0.227837,0.010705,0.047873,0.0850415,0.138918,0.12207,0.0257665,0.150643,0.2547995,0.2023405
0,0,0.029615,0,0,0,0.056969,0,0,0.026672,0
0.1438535,0.0932185,0.192863,0.222755,0.076423,0.1149985,0.051588,0.133162,0.0342275,0.039899,0.1007095
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.0263855,0,0,0,0,0,0,0
0,0,0.023554,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.135676,0.5122275,0.1383405,0.215303,0.14422,0.608974,0.254861,0.2192185,0.154616,0.37489,0.3669405
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.016623,0,0.0816475,0,0,0,0,0.036343,0,0,0.015286
1.28233,1.539171,1.0806175,0.8508685,1.7257055,0.9291335,1.6183235,1.2767295,1.3828745,1.6784485,1.3332215
0.1809465,0.1490975,0.1799085,0.1899395,0.2403155,0.0515855,0.1300655,0.340565,0.415595,0.5598735,0.186553
9.44741,11.525263,8.710897,10.962146,8.647015,10.279766,8.1951915,10.3074375,5.4108325,8.875667,7.9569885
0.051085,0.038979,0,0.046147,0,0.065776,0,0.092618,0,0.229298,0
0.7436395,0.5076415,0.5557615,0.479493,0.4832935,0.771574,0.312441,0.5589765,0.562149,0.6383205,0.4768105
0,0,0,0.010404,0,0,0,0.021167,0,0.1691495,0.091254
0,0,0,0,0,0,0,0,0,0,0
0,0,0.172973,0,0.045011,0,0,0.0438775,0.116117,0,0.070226
0,0,0,0,0,0,0,0.1001495,0,0.0094275,0
0,0.002093,0,0.0683965,0.035687,0,0,0.319253,0,0,0.097283
1.2428005,1.0373035,1.1041975,1.194118,0.8281775,0.9220835,1.1986035,1.027248,1.1711205,1.0441945,1.1937925
0,0,0,0,0,0,0,0,0,0,0
2.234215,2.0705555,1.853221,2.1998385,2.23455,2.316278,2.046962,2.074759,2.8766575,2.0911815,2.286373
0,0,0,0,0,0,0,0,0,0,0
3.956178,3.676928,4.3428615,3.851774,4.0326465,3.433558,2.094199,3.378187,1.752653,3.1205555,2.8649435
0,0,0,0,0,0,0,0,0,0,0
0.114887,0.2430905,0.1103755,0,0.021197,0.1394015,0.121522,0,0.4752775,0.2709735,0.1063775
0.0644,0.057603,0,0,0.041285,0.0271645,0.0451345,0,0.011972,0.026402,0.043742
0,0,0,0,0,0,0,0,0,0,0
0.065165,0.182288,0.393754,0.315831,0.693261,0.4401495,0.0899485,0.06349,0.160271,0.0995865,0.065814
0.0056775,0.0044575,0.027148,0.017887,0.0128365,0.0174445,0.005558,0.024757,0.008049,0.006154,0.0033155
0,0,0,0,0,0,0,0,0.0616695,0,0
3.8789225,4.295643,4.516761,3.8318685,4.2914935,4.323474,4.5623095,4.363585,4.167579,5.410527,4.308391
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0313405,0.0178215,0,0,0.0452515,0,0.005476,0.040812,0.0244715,0.0295815,0.01768
0,0,0,0,0,0,0,0,0,0,0
0.2119605,0.2740385,0.190124,0.302485,0.231281,0.307263,0.1560885,0.336179,0.122335,0.1912265,0.162706
0,0,0.022628,0.035465,0.0030005,0,0.0416845,0,0.0366925,0,0
0,0,0,0,0,0,0,0,0,0.0382585,0.029009
0,0,0,0,0,0,0,0,0,0,0
18.676247,15.6814075,18.0073025,18.2988585,16.9031915,14.314818,15.102703,19.167909,20.9525415,27.7989715,16.817498
0,0,0,0,0,0.219332,0.2488545,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.0137855,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.336472,0.2859215,0.4328395,0.2974985,0.379045,0.427624,0.483558,0.4945225,0.397054,0.5626475,0.506977
0,0,0,0,0,0,0,0,0,0,0
7.8219345,7.7603005,5.574415,6.582534,6.239896,7.338026,6.7091065,7.4658815,7.8975655,9.709735,8.1399455
6.942978,7.8516,8.1295455,5.666055,7.077524,6.715957,6.8654985,8.1824665,8.249135,6.3748675,7.67201
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.1556575,0.279788,0.116177,0.1646825,0.0709105,0.1113545,0.0662245,0.094186,0.3046705,0.107162,0.179297
0.0336835,0.0498005,0.0156345,0.0716275,0.0998645,0.0788725,0.0724275,0.0982065,0.0725975,0.0760355,0.064679
1.746806,1.959434,1.114823,1.596765,1.909221,2.3376465,1.430437,2.0282905,1.789214,2.1950775,2.3949575
0.210618,0.10641,0.486945,0.059726,0,0.3710785,0.1289475,0.329223,0,0.112698,0.0854515
1.1194945,1.5926875,0.933865,0.2816335,1.1922925,1.5027865,1.242624,1.7024715,1.80773,2.1133555,1.33718
3.413223,2.9904885,3.1590805,4.415296,2.6215195,3.0798415,3.2454215,2.287588,4.75578,3.641706,2.889465
0,0,0,0,0,0,0,0,0,0,0
0.24362,0.181313,0,0.551255,0.319773,0.355214,0.163085,0.0214805,0.0516315,0.1860945,0.211406
2.0679625,1.091464,1.532722,1.7559595,1.023753,1.3982135,1.7933905,2.223588,2.060096,2.8744765,1.296572
2.1768635,3.44625,2.763975,2.7668185,3.039207,2.532691,3.848775,2.8895075,3.405424,3.3012925,3.48902
0,0,0,0.0066565,0,0,0,0,0,0,0
0.070897,0.027742,0,0.0240645,0.048814,0,0.0231365,0.020836,0,0.0256165,0
0,0.0322625,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.8999955,1.106713,0.7402535,1.252786,1.037485,1.1528245,0.831698,0.8090445,1.437771,1.1387495,1.035756
0,0,0,0,0,0,0,0,0,0,0
0,0.02196,0.067328,0.0284815,0.029993,0.1110435,0.0821495,0,0.0326305,0,0.0326685
0.404004,0.8538965,0.483278,0.6378785,0.691996,0.6100025,0.9135905,0.5746905,0.6723715,0.5188925,0.497943
1.7974305,2.4859155,1.7519895,2.5100075,3.258601,3.591043,2.5782545,2.6854725,2.380452,3.3492395,3.3852165
0.041689,0.037406,0.025795,0.0650135,0.0678435,0.150172,0.0419645,0.125005,0.009609,0.0739295,0.1011585
0,0,0,0,0.0400495,0,0,0,0,0,0
0,0.027107,0.073785,0,0.0740455,0,0,0,0,0,0
6.0951655,5.386789,5.094958,7.349102,7.7388405,7.0428955,5.675038,5.9148695,4.809802,4.9755515,5.4849055
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0.0125895,0,0,0,0,0,0,0,0,0.013178
0,0,0,0,0,0,0,0,0,0,0
0.1499865,0.3007835,0.1211655,0.080005,0.145425,0.209263,0.465949,0.147046,0.211882,0.11998,0.379523
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0.0626845,0.024608,0,0.0627725,0.0566945,0.0642025,0.0445855,0.115424,0,0.1358855,0.1159735
0,0,0,0,0,0,0,0,0,0,0
0,0.0368335,0.05013,0.0406605,0,0.106005,0,0,0.0841355,0.050849,0
0.136576,0.0545095,0,0.1558665,0.30063,0.017579,0.0094375,0.2095445,0.2058285,0.0634565,0.1141975
0,0,0,0,0,0,0,0,0,0,0
0.073203,0.1324585,0.2243535,0.02702,0.2023205,0.190504,0.271805,0.1205965,0.3159915,0.242471,0.1209545
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0.048607,0,0,0,0,0,0.01643,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0.008742,0,0,0,0,0.0029735,0
0.551385,0.616862,0.591212,0.635597,0.8281605,0.7038375,0.8549585,0.7862885,0.6712825,0.6359715,0.599521
0.0338435,0,0,0,0,0,0,0,0.0046385,0,0
0,0.052337,0.0722055,0,0,0,0,0,0,0.057409,0
0.0533265,0,0,0,0.0274755,0,0.0290155,0,0,0,0
0.020776,0,0,0,0,0,0,0,0,0.0481835,0.003971
0,0,0,0,0,0,0,0,0,0,0
0,0.0516115,0,0,0,0,0,0,0,0,0.115356
4.9862465,5.4733995,4.5443085,5.8704425,4.5275125,5.573353,5.172037,5.2774945,4.914369,5.922127,5.9371725
2.126912,2.3962565,2.251479,2.05709,3.0480955,2.0988305,2.484841,2.2466525,2.604375,3.2351995,2.365915
0.0372455,0.1202675,0.271375,0.111182,0.0346355,0,0.196504,0.039739,0.2265825,0.1660385,0.188985
0,0.0733195,0,0,0,0,0,0,0.072864,0,0.0454255
0,0,0,0.0141005,0,0,0,0.0529785,0,0,0.011861
3.177262,3.0354965,2.67905,2.7578515,2.4990815,3.063825,3.961823,3.4050175,3.1375915,2.9266515,3.1123365
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.0400835,0
0.8656775,0.791029,0.8581745,0.437407,0.669777,0.4304795,0.5013095,0.387649,0.7115965,0.6015305,0.9330325
0.0665445,0.0535605,0.0400535,0,0,0.009011,0.033027,0.107717,0.0588655,0.0904285,0.055449
0,0,0,0,0,0,0,0,0,0,0
0.0907755,0.088814,0.0174245,0.0477515,0.0403735,0.033125,0.022245,0.037052,0.0133425,0,0.0487495
0,0,0,0,0,0,0,0,0,0,0
0.1144595,0.082954,0.0591465,0.0973535,0.0203185,0.024447,0.0346205,0.047344,0.0769865,0,0.020386
0,0.0488075,0,0,0.0505945,0,0,0,0,0.0606365,0
